"FOLIO","VIV_SEL","HOGAR","N_REN","P6_1_01","P6_1_02","P6_1_03","P6_1_04","P6_1_05","P6_1_06","P6_1_07","P6_1_08","P6_1_09","P6_1_10","P6_2_1","P6_3A_1","P6_3B_1","P6_3C_1","P6_3D_1","P6_2_2","P6_3A_2","P6_3B_2","P6_3C_2","P6_3D_2","P6_2_3","P6_3A_3","P6_3B_3","P6_3C_3","P6_3D_3","P6_4_1","P6_4_2","P6_4_3","P6_4_4","P6_5_1","P6_5_2","P6_5_3","P6_5_4","P6_5_5","P6_6_1","P6_6_2","P6_6_3","P6_6_4","P6_6_5","P6_6_6","P6_6_7","P6_6_8","P6_6_9","EST_DIS","UPM_DIS","FACTOR"
"2160474","20","1","04","2","2","1","2","2","2","2","2","2","2","","","","","","","","","","","2","2","1","1","4","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","324","0004207",3628
"2160678","08","1","03","1","2","2","2","2","2","2","2","2","2","1","2","1","2","3","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","323","0004210",5895
"2160969","04","1","03","1","1","2","2","2","2","2","2","2","2","1","1","2","1","3","1","1","2","1","3","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","324","0004211",7228
"2160969","11","1","04","1","1","2","2","2","2","2","2","2","2","1","2","1","2","1","2","2","2","1","4","","","","","","1","1","1","1","2","1","1","2","1","1","1","1","2","2","1","2","2","2","324","0004211",8906
"2160969","13","1","03","1","1","2","2","2","2","2","2","2","2","3","1","1","3","2","2","3","3","3","1","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","324","0004211",6679
"2160969","17","1","03","1","1","2","2","2","2","2","2","2","2","2","2","2","3","4","2","2","4","4","4","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","324","0004211",6679
"2161110","20","1","03","1","1","2","2","2","2","2","2","2","2","3","2","2","2","3","3","3","4","4","4","","","","","","2","2","2","2","2","1","2","2","2","1","2","2","2","2","1","2","2","2","324","0004212",4269
"2161156","03","1","03","1","2","2","2","2","2","2","2","2","2","1","5","2","1","2","","","","","","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","323","0004213",3533
"2161200","10","1","03","1","1","2","2","2","2","2","2","2","2","4","4","4","4","4","4","4","4","4","4","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","323","0004214",4052
"2161452","09","1","03","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","323","0004216",3521
"2161452","12","1","03","2","2","1","2","2","2","1","2","2","2","","","","","","","","","","","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","323","0004216",3810
"2161557","04","1","03","1","1","2","2","2","2","2","2","2","2","2","2","1","3","1","1","1","1","2","1","","","","","","2","2","2","2","2","2","2","2","1","1","1","2","2","1","1","2","2","2","323","0004217",3885
"2161557","15","1","04","1","1","2","2","2","2","2","2","2","2","1","1","3","4","2","3","3","4","4","4","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","323","0004217",5180
"2161565","06","1","02","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","323","0004218",2474
"2161578","17","1","04","1","1","2","2","2","2","2","2","2","2","2","1","1","2","4","2","1","1","2","4","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","323","0004219",5491
"2161579","06","1","04","1","1","2","2","2","2","2","2","2","2","3","2","2","2","4","3","4","4","4","4","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","323","0004220",4159
"2161713","03","1","03","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","323","0004221",3727
"2161713","05","1","04","1","1","2","2","2","2","2","2","2","2","2","1","2","1","1","2","1","1","1","1","","","","","","1","2","2","2","1","1","1","2","2","1","2","2","2","2","1","2","2","2","323","0004221",4969
"2200234","01","1","05","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","3","3","3","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","327","0004236",3292
"2200440","03","1","03","2","1","2","2","2","2","2","2","2","2","","","","","","3","1","4","2","4","","","","","","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","326","0004250",1474
"2200474","01","1","05","1","2","2","2","2","2","2","2","2","2","1","1","1","2","2","","","","","","","","","","","2","2","2","2","2","1","1","2","1","1","2","1","1","2","1","2","2","2","325","0004254",1968
"2200548","03","1","04","1","1","2","2","2","2","2","2","2","2","1","1","1","2","3","1","1","2","2","4","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","325","0004259",1319
"2200642","02","1","04","1","1","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","","","","","","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","2","2","325","0004262",1659
"2200642","03","1","06","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","1","1","","","","","","2","2","2","2","2","2","2","2","2","1","1","1","2","2","1","2","2","2","325","0004262",2465
"2200676","03","1","03","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","327","0004264",1690
"2200898","04","1","03","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","3","4","3","3","3","","","","","","1","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","2","326","0004275",1112
"2200964","01","1","04","1","1","2","2","2","2","2","2","2","2","2","2","2","3","3","1","2","2","2","3","","","","","","2","1","2","2","2","2","2","2","2","1","1","1","2","2","1","2","2","2","327","0004283",2182
"2200966","01","1","03","2","2","1","1","2","2","2","2","2","2","","","","","","","","","","","3","2","1","4","4","1","1","1","2","1","1","2","1","1","2","2","2","2","2","1","2","2","2","325","0004284",961
"2201227","04","1","04","1","1","2","2","2","2","2","2","2","2","3","1","1","2","1","3","1","1","1","1","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","326","0004300",1762
"2201316","05","1","03","2","2","1","1","2","2","2","2","2","2","","","","","","","","","","","2","1","2","1","4","1","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","1","325","0004307",1401
"2201319","01","1","03","1","2","2","2","1","2","2","2","2","2","1","1","2","2","3","","","","","","3","2","3","2","1","1","1","1","1","1","1","2","2","2","2","2","2","2","1","1","2","2","2","325","0004308",1313
"2201319","04","1","03","1","1","2","2","2","2","2","2","2","2","3","1","4","2","1","3","2","2","2","2","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","325","0004308",1313
"2201320","03","1","03","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","3","3","1","3","1","","","","","","1","1","1","1","2","2","2","2","2","2","1","2","2","2","1","2","2","2","325","0004309",1187
"2201320","05","1","02","1","1","2","2","2","2","2","2","2","2","1","1","3","4","3","3","4","4","3","4","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","325","0004309",784
"2201332","04","1","02","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","325","0004310",738
"2201351","01","1","03","1","1","2","2","2","2","2","2","2","2","1","3","2","1","2","3","2","3","1","3","","","","","","2","2","1","2","2","1","1","1","2","1","1","1","2","2","2","2","2","2","326","0004311",1420
"2201378","02","1","03","2","2","2","2","1","2","2","2","2","2","","","","","","","","","","","1","1","1","1","4","1","1","1","1","2","1","2","1","1","2","2","2","2","1","1","2","2","2","325","0004315",2224
"2201417","04","1","04","1","1","2","2","2","2","2","2","2","2","1","1","2","1","1","1","1","3","1","2","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","1","1","1","2","2","326","0004317",1918
"2201444","02","1","03","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","1","1","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","2","327","0004319",1631
"2201488","05","1","01","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","","","","","","","","","2","2","1","1","2","2","2","2","2","1","2","2","2","2","1","1","2","2","327","0004324",593
"2201544","03","1","03","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","3","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","325","0004330",1503
"2201637","04","1","03","1","1","2","2","2","2","2","2","2","2","1","1","1","2","2","2","3","2","3","4","","","","","","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","1","2","2","327","0004333",1582
"2201787","03","1","05","1","2","2","2","2","2","2","2","2","2","1","2","2","2","3","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","334","0004342",1264
"2201807","05","1","03","1","2","2","2","2","2","2","2","2","2","1","1","1","2","3","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","333","0004343",1560
"2201817","03","1","03","1","1","2","2","2","2","2","2","2","2","3","2","3","2","3","3","3","3","2","3","","","","","","2","2","1","2","2","1","2","2","2","2","2","2","2","1","1","2","2","2","333","0004344",1497
"2201844","04","1","03","1","1","2","2","2","2","2","2","2","2","1","3","3","2","4","1","3","2","4","4","","","","","","2","2","2","2","2","1","1","1","1","2","2","1","2","2","1","2","2","2","333","0004345",2657
"2201847","01","1","03","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","3","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","1","2","2","333","0004346",1373
"2201908","04","1","02","1","2","2","2","2","2","2","2","2","2","1","1","2","1","1","","","","","","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","334","0004348",914
"2201984","04","1","03","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","","","","","","","","","","","2","2","2","2","2","1","1","2","1","1","2","2","2","2","2","2","1","2","335","0004356",1298
"2201984","05","1","04","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","3","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","335","0004356",1731
"2202042","03","1","04","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","333","0004357",2092
"2202042","04","1","04","1","2","2","2","1","2","2","2","2","2","1","2","2","1","3","","","","","","1","1","1","1","1","2","2","1","2","2","1","1","2","1","1","2","2","1","2","2","2","2","2","333","0004357",2073
"2202121","02","1","03","1","1","2","2","2","2","2","2","2","2","1","1","1","2","3","1","1","2","3","4","","","","","","2","2","1","1","2","2","2","2","2","1","2","2","2","1","1","2","2","2","329","0004361",1838
"2202290","05","1","03","1","1","2","2","2","2","2","2","2","2","1","2","1","1","2","1","2","2","2","3","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","330","0004372",1747
"2202311","04","1","03","1","1","2","2","2","2","2","2","2","2","2","1","1","1","4","1","1","1","1","4","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","329","0004374",1097
"2202330","04","1","03","1","2","2","2","2","2","2","2","2","2","3","2","3","2","4","","","","","","","","","","","2","1","1","2","2","1","1","1","2","2","2","2","2","2","2","1","2","2","328","0004375",2463
"2202421","04","1","02","1","1","2","2","2","2","2","2","2","2","1","1","1","2","2","1","1","1","2","2","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","1","2","2","336","0004381",1480
"2202421","07","1","04","1","1","2","2","2","2","2","2","2","2","2","1","2","2","4","3","2","2","3","4","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","336","0004381",2933
"2202421","15","1","03","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","1","1","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","336","0004381",2220
"2202490","06","1","03","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","1","2","2","337","0004383",1712
"2202694","19","1","03","1","1","2","2","2","2","2","2","2","2","2","3","3","4","2","2","3","3","4","2","","","","","","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","338","0004390",971
"2202694","20","1","04","1","1","2","2","2","2","2","2","2","2","2","2","3","2","3","2","2","4","3","3","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","338","0004390",1618
"2202705","01","1","03","1","1","2","2","2","2","2","2","2","2","3","2","1","3","2","4","3","4","4","4","","","","","","1","1","2","1","1","2","2","2","2","1","2","2","2","2","1","2","2","2","337","0004392",1462
"2202762","05","1","05","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","1","1","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","1","2","2","339","0004394",2968
"2202762","18","1","03","1","1","2","2","2","2","2","2","2","2","2","1","3","1","2","2","1","3","1","2","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","339","0004394",1470
"2202768","06","1","03","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","337","0004395",1510
"2202827","01","1","03","1","2","1","2","2","2","2","2","2","2","2","2","2","3","4","","","","","","2","3","3","3","4","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","331","0004396",1499
"2202932","01","1","03","1","1","2","2","2","2","2","2","2","2","3","5","4","4","4","1","5","2","1","3","","","","","","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","331","0004400",2271
"2202958","13","1","04","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","337","0004401",2737
"2202958","14","1","02","2","2","2","2","2","2","2","1","2","2","","","","","","","","","","","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","337","0004401",1095
"2260029","15","1","05","1","1","2","2","2","2","2","2","2","2","2","1","2","3","3","2","3","3","3","4","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","340","0004408",1658
"2260044","01","1","03","1","2","2","2","2","2","2","2","2","2","3","3","4","4","4","","","","","","","","","","","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","341","0004409",1007
"2260044","03","1","03","1","2","2","2","2","2","2","2","2","2","2","1","1","4","2","","","","","","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","341","0004409",1510
"2260044","07","1","04","1","1","2","2","2","2","2","2","2","2","3","1","3","3","4","2","1","2","2","4","","","","","","1","1","1","1","2","1","2","2","2","1","1","1","2","2","1","2","2","2","341","0004409",2013
"2260074","07","1","03","1","2","2","2","1","2","2","2","2","2","1","1","1","2","2","","","","","","1","4","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","341","0004410",1243
"2260113","14","1","03","1","1","2","2","2","2","2","2","2","2","3","1","4","4","4","3","2","4","4","4","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","341","0004411",2711
"2260126","01","1","04","1","2","2","2","2","2","2","2","2","2","2","4","4","4","1","","","","","","","","","","","2","2","2","2","2","1","2","2","1","1","1","2","2","2","1","2","2","2","341","0004412",2883
"2260126","02","1","03","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","","","","","","","","","","","2","2","2","2","2","2","2","1","1","1","2","1","2","2","1","2","2","2","341","0004412",2285
